poi_id,dedupe_key,name,lon,lat,primary_category,display_priority,quality_score,walk_affinity_hint,drive_affinity_hint,wikipedia_title,short_description,description_map_v1,description_card_v1,description_subcategory_v1,description_confidence_v1,description_basis_v1,address,evidence_sources,preferred_aliases,active_themes,record_origin,source_basis,evidence_strength,description_status,description_method,description_review_status,claim_basis,risk_flags,merged_from,merge_reason
f366063a-170f-48a5-82f9-dff69b4b68d1,osm:way/725437266,Parkhill Condominiums,-105.99589362754406,35.63447001718979,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
bbee8ec5-ca60-4cbd-9ea0-396893a0c535,osm:way/686516978,Performance Circle,-105.92524167676272,35.66462396610062,culture,50,57.5,0.75,0.6,,Cultural venue that signals local performance and public life.,"A performance venue within Santa Fe's mapped historic district fabric, useful for reading performance, film culture, and public life at street level.","A performance venue within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The current record treats it as a theater or cinema venue. It is most useful for reading performance, film culture, and public life at street level.",performance_cultural_venue,medium,historic_district,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district,culture_sensitivity,,
4e2c9ac7-e495-45ef-8e08-2200711f2e07,osm:way/474923810,Pueblos de Rodeo,-105.99557807928446,35.63509627977251,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
dd5f0e75-c3ac-4860-be98-c31bb84e95cc,osm:way/725437269,Pueblos San Marcos,-105.99600140909453,35.63713797832127,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
22c7dbca-70cc-495b-a4e3-be06c19e4428,osm:way/726587681,Rancho del Sol,-106.03912127814766,35.62934948685019,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
241faf4f-95ed-4375-810c-1efc252cc05a,osm:way/726588072,Rancho del Sol,-106.04181134320903,35.6306815967535,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
ab692696-5498-425f-a36c-9e765827cf40,osm:way/726571593,Skywest Condominiums,-106.0303259697433,35.63567057456592,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
6ced0009-480b-4b38-9b80-70752ee6571a,osm:way/726068255,Sun Mountain Estates,-105.92384965074075,35.66004969661003,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood within Santa Fe's mapped historic district fabric, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity.,neighborhood_corridor,medium,historic_district,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district,culture_sensitivity,,
c5a44aa0-3bad-48e5-81d0-390806bba1d8,osm:node/10577990608,Vida Cristiana,-105.9526516,35.652956,culture,50,57.5,0.55,0.6,,Ritual or religious site with strong cultural continuity.,"A place of worship in Santa Fe, useful for reading religious presence in the local built landscape.",A place of worship in Santa Fe. It is most useful for reading religious presence in the local built landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,ritual_religious_site,low,,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback|culture_sensitivity,,
eaa58c01-5809-49eb-9652-ba1f69a5bac4,osm:way/477379227,Villa San Francisco,-105.953187092457,35.640999541406764,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
1922b232-1e54-4c74-9251-3c4c2c06f2f2,osm:way/474923812,Villa Sonata,-106.00450515692117,35.6302118323402,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
169f72e9-cafa-4c3b-aaaa-724fb5220695,osm:way/726589026,West Meadow,-106.04264886029905,35.63327856975595,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
